dwarf_id,hired_date,reported_date,gold_mined,hammer_date
29,2014-02-01,2014-10-31,469,2014-01-01
29,2014-02-01,2014-11-30,552,2014-01-01
29,2014-02-01,2014-12-31,495,2014-01-01
29,2014-02-01,2015-01-31,511,2014-01-01
29,2014-02-01,2015-02-28,463,2014-01-01
29,2014-02-01,2015-03-31,508,2014-01-01
29,2014-02-01,2015-04-30,482,2014-01-01
29,2014-02-01,2015-05-31,415,2014-01-01
29,2014-02-01,2015-06-30,469,2014-01-01
29,2014-02-01,2015-07-31,439,2014-01-01
29,2014-02-01,2015-08-31,455,2014-01-01
30,2014-02-01,2014-02-28,595,2014-01-01
30,2014-02-01,2014-03-31,536,2014-01-01
30,2014-02-01,2014-04-30,562,2014-01-01
30,2014-02-01,2014-05-31,521,2014-01-01
30,2014-02-01,2014-06-30,573,2014-01-01
30,2014-02-01,2014-07-31,538,2014-01-01
30,2014-02-01,2014-08-31,531,2014-01-01
30,2014-02-01,2014-09-30,516,2014-01-01
30,2014-02-01,2014-10-31,572,2014-01-01
30,2014-02-01,2014-11-30,494,2014-01-01
30,2014-02-01,2014-12-31,519,2014-01-01
30,2014-02-01,2015-01-31,502,2014-01-01
30,2014-02-01,2015-02-28,470,2014-01-01
30,2014-02-01,2015-03-31,471,2014-01-01
30,2014-02-01,2015-04-30,410,2014-01-01
30,2014-02-01,2015-05-31,427,2014-01-01
30,2014-02-01,2015-06-30,507,2014-01-01
30,2014-02-01,2015-07-31,447,2014-01-01
30,2014-02-01,2015-08-31,372,2014-01-01
31,2014-02-01,2014-02-28,636,2014-01-01
31,2014-02-01,2014-03-31,617,2014-01-01
31,2014-02-01,2014-04-30,572,2014-01-01
31,2014-02-01,2014-05-31,601,2014-01-01
31,2014-02-01,2014-06-30,598,2014-01-01
31,2014-02-01,2014-07-31,555,2014-01-01
31,2014-02-01,2014-08-31,550,2014-01-01
31,2014-02-01,2014-09-30,544,2014-01-01
31,2014-02-01,2014-10-31,509,2014-01-01
31,2014-02-01,2014-11-30,542,2014-01-01
31,2014-02-01,2014-12-31,515,2014-01-01
31,2014-02-01,2015-01-31,474,2014-01-01
31,2014-02-01,2015-02-28,494,2014-01-01
31,2014-02-01,2015-03-31,461,2014-01-01
31,2014-02-01,2015-04-30,406,2014-01-01
31,2014-02-01,2015-05-31,408,2014-01-01
31,2014-02-01,2015-06-30,447,2014-01-01
31,2014-02-01,2015-07-31,481,2014-01-01
31,2014-02-01,2015-08-31,412,2014-01-01
32,2014-02-01,2014-02-28,612,2014-01-01
32,2014-02-01,2014-03-31,559,2014-01-01
32,2014-02-01,2014-04-30,658,2014-01-01
32,2014-02-01,2014-05-31,564,2014-01-01
32,2014-02-01,2014-06-30,559,2014-01-01
32,2014-02-01,2014-07-31,571,2014-01-01
32,2014-02-01,2014-08-31,540,2014-01-01
32,2014-02-01,2014-09-30,599,2014-01-01
32,2014-02-01,2014-10-31,572,2014-01-01
32,2014-02-01,2014-11-30,476,2014-01-01
32,2014-02-01,2014-12-31,499,2014-01-01
32,2014-02-01,2015-01-31,466,2014-01-01
32,2014-02-01,2015-02-28,445,2014-01-01
32,2014-02-01,2015-03-31,502,2014-01-01
32,2014-02-01,2015-04-30,488,2014-01-01
32,2014-02-01,2015-05-31,421,2014-01-01
32,2014-02-01,2015-06-30,465,2014-01-01
32,2014-02-01,2015-07-31,461,2014-01-01
32,2014-02-01,2015-08-31,433,2014-01-01
33,2014-02-01,2014-02-28,641,2014-01-01
33,2014-02-01,2014-03-31,592,2014-01-01
33,2014-02-01,2014-04-30,624,2014-01-01
33,2014-02-01,2014-05-31,551,2014-01-01
33,2014-02-01,2014-06-30,549,2014-01-01
33,2014-02-01,2014-07-31,599,2014-01-01
33,2014-02-01,2014-08-31,539,2014-01-01
33,2014-02-01,2014-09-30,462,2014-01-01
33,2014-02-01,2014-10-31,544,2014-01-01
33,2014-02-01,2014-11-30,555,2014-01-01
33,2014-02-01,2014-12-31,519,2014-01-01
33,2014-02-01,2015-01-31,501,2014-01-01
33,2014-02-01,2015-02-28,482,2014-01-01
33,2014-02-01,2015-03-31,460,2014-01-01
33,2014-02-01,2015-04-30,439,2014-01-01
33,2014-02-01,2015-05-31,426,2014-01-01
33,2014-02-01,2015-06-30,428,2014-01-01
33,2014-02-01,2015-07-31,417,2014-01-01
33,2014-02-01,2015-08-31,441,2014-01-01
34,2014-02-01,2014-02-28,616,2014-01-01
34,2014-02-01,2014-03-31,545,2014-01-01
34,2014-02-01,2014-04-30,572,2014-01-01
34,2014-02-01,2014-05-31,597,2014-01-01
34,2014-02-01,2014-06-30,582,2014-01-01
34,2014-02-01,2014-07-31,579,2014-01-01
34,2014-02-01,2014-08-31,588,2014-01-01
34,2014-02-01,2014-09-30,547,2014-01-01
34,2014-02-01,2014-10-31,495,2014-01-01
34,2014-02-01,2014-11-30,487,2014-01-01
34,2014-02-01,2014-12-31,512,2014-01-01
34,2014-02-01,2015-01-31,524,2014-01-01
34,2014-02-01,2015-02-28,403,2014-01-01
34,2014-02-01,2015-03-31,487,2014-01-01
34,2014-02-01,2015-04-30,474,2014-01-01
34,2014-02-01,2015-05-31,470,2014-01-01
34,2014-02-01,2015-06-30,476,2014-01-01
34,2014-02-01,2015-07-31,387,2014-01-01
34,2014-02-01,2015-08-31,409,2014-01-01
35,2014-02-01,2014-02-28,619,2014-01-01
35,2014-02-01,2014-03-31,635,2014-01-01
35,2014-02-01,2014-04-30,544,2014-01-01
35,2014-02-01,2014-05-31,550,2014-01-01
35,2014-02-01,2014-06-30,542,2014-01-01
35,2014-02-01,2014-07-31,550,2014-01-01
35,2014-02-01,2014-08-31,523,2014-01-01
35,2014-02-01,2014-09-30,521,2014-01-01
35,2014-02-01,2014-10-31,487,2014-01-01
35,2014-02-01,2014-11-30,496,2014-01-01
35,2014-02-01,2014-12-31,508,2014-01-01
35,2014-02-01,2015-01-31,483,2014-01-01
35,2014-02-01,2015-02-28,506,2014-01-01
35,2014-02-01,2015-03-31,479,2014-01-01
35,2014-02-01,2015-04-30,445,2014-01-01
35,2014-02-01,2015-05-31,450,2014-01-01
35,2014-02-01,2015-06-30,434,2014-01-01
35,2014-02-01,2015-07-31,396,2014-01-01
35,2014-02-01,2015-08-31,466,2014-01-01
36,2014-02-01,2014-02-28,608,2014-01-01
36,2014-02-01,2014-03-31,625,2014-01-01
36,2014-02-01,2014-04-30,591,2014-01-01
36,2014-02-01,2014-05-31,600,2014-01-01
36,2014-02-01,2014-06-30,549,2014-01-01
36,2014-02-01,2014-07-31,561,2014-01-01
36,2014-02-01,2014-08-31,600,2014-01-01
36,2014-02-01,2014-09-30,479,2014-01-01
36,2014-02-01,2014-10-31,484,2014-01-01
36,2014-02-01,2014-11-30,547,2014-01-01
36,2014-02-01,2014-12-31,487,2014-01-01
36,2014-02-01,2015-01-31,494,2014-01-01
36,2014-02-01,2015-02-28,489,2014-01-01
36,2014-02-01,2015-03-31,451,2014-01-01
36,2014-02-01,2015-04-30,471,2014-01-01
36,2014-02-01,2015-05-31,520,2014-01-01
36,2014-02-01,2015-06-30,507,2014-01-01
36,2014-02-01,2015-07-31,444,2014-01-01
36,2014-02-01,2015-08-31,356,2014-01-01
37,2014-02-01,2014-02-28,664,2014-01-01
37,2014-02-01,2014-03-31,570,2014-01-01
37,2014-02-01,2014-04-30,535,2014-01-01
37,2014-02-01,2014-05-31,585,2014-01-01
37,2014-02-01,2014-06-30,571,2014-01-01
37,2014-02-01,2014-07-31,569,2014-01-01
37,2014-02-01,2014-08-31,578,2014-01-01
37,2014-02-01,2014-09-30,454,2014-01-01
37,2014-02-01,2014-10-31,512,2014-01-01
37,2014-02-01,2014-11-30,476,2014-01-01
37,2014-02-01,2014-12-31,549,2014-01-01
37,2014-02-01,2015-01-31,510,2014-01-01
37,2014-02-01,2015-02-28,531,2014-01-01
37,2014-02-01,2015-03-31,484,2014-01-01
37,2014-02-01,2015-04-30,470,2014-01-01
37,2014-02-01,2015-05-31,417,2014-01-01
37,2014-02-01,2015-06-30,437,2014-01-01
37,2014-02-01,2015-07-31,407,2014-01-01
37,2014-02-01,2015-08-31,413,2014-01-01
38,2014-03-01,2014-03-31,603,2014-01-01
38,2014-03-01,2014-04-30,610,2014-01-01
38,2014-03-01,2014-05-31,582,2014-01-01
38,2014-03-01,2014-06-30,547,2014-01-01
38,2014-03-01,2014-07-31,560,2014-01-01
38,2014-03-01,2014-08-31,541,2014-01-01
38,2014-03-01,2014-09-30,575,2014-01-01
38,2014-03-01,2014-10-31,557,2014-01-01
38,2014-03-01,2014-11-30,532,2014-01-01
38,2014-03-01,2014-12-31,496,2014-01-01
38,2014-03-01,2015-01-31,480,2014-01-01
38,2014-03-01,2015-02-28,478,2014-01-01
38,2014-03-01,2015-03-31,481,2014-01-01
38,2014-03-01,2015-04-30,447,2014-01-01
38,2014-03-01,2015-05-31,473,2014-01-01
38,2014-03-01,2015-06-30,408,2014-01-01
38,2014-03-01,2015-07-31,463,2014-01-01
38,2014-03-01,2015-08-31,444,2014-01-01
39,2014-03-01,2014-03-31,586,2014-01-01
39,2014-03-01,2014-04-30,638,2014-01-01
39,2014-03-01,2014-05-31,572,2014-01-01
39,2014-03-01,2014-06-30,565,2014-01-01
39,2014-03-01,2014-07-31,587,2014-01-01
39,2014-03-01,2014-08-31,510,2014-01-01
39,2014-03-01,2014-09-30,573,2014-01-01
39,2014-03-01,2014-10-31,521,2014-01-01
39,2014-03-01,2014-11-30,559,2014-01-01
39,2014-03-01,2014-12-31,493,2014-01-01
39,2014-03-01,2015-01-31,545,2014-01-01
39,2014-03-01,2015-02-28,453,2014-01-01
39,2014-03-01,2015-03-31,495,2014-01-01
39,2014-03-01,2015-04-30,489,2014-01-01
39,2014-03-01,2015-05-31,459,2014-01-01
39,2014-03-01,2015-06-30,445,2014-01-01
39,2014-03-01,2015-07-31,486,2014-01-01
39,2014-03-01,2015-08-31,437,2014-01-01
40,2014-03-01,2014-03-31,634,2014-01-01
40,2014-03-01,2014-04-30,575,2014-01-01
40,2014-03-01,2014-05-31,567,2014-01-01
40,2014-03-01,2014-06-30,578,2014-01-01
40,2014-03-01,2014-07-31,548,2014-01-01
40,2014-03-01,2014-08-31,553,2014-01-01
40,2014-03-01,2014-09-30,516,2014-01-01
40,2014-03-01,2014-10-31,475,2014-01-01
40,2014-03-01,2014-11-30,483,2014-01-01
40,2014-03-01,2014-12-31,508,2014-01-01
40,2014-03-01,2015-01-31,522,2014-01-01
40,2014-03-01,2015-02-28,499,2014-01-01
40,2014-03-01,2015-03-31,516,2014-01-01
40,2014-03-01,2015-04-30,445,2014-01-01
40,2014-03-01,2015-05-31,525,2014-01-01
40,2014-03-01,2015-06-30,422,2014-01-01
40,2014-03-01,2015-07-31,467,2014-01-01
40,2014-03-01,2015-08-31,451,2014-01-01
41,2014-03-01,2014-03-31,599,2014-01-01
41,2014-03-01,2014-04-30,599,2014-01-01
41,2014-03-01,2014-05-31,568,2014-01-01
41,2014-03-01,2014-06-30,566,2014-01-01
41,2014-03-01,2014-07-31,546,2014-01-01
41,2014-03-01,2014-08-31,534,2014-01-01
41,2014-03-01,2014-09-30,565,2014-01-01
41,2014-03-01,2014-10-31,565,2014-01-01
41,2014-03-01,2014-11-30,514,2014-01-01
41,2014-03-01,2014-12-31,501,2014-01-01
41,2014-03-01,2015-01-31,461,2014-01-01
41,2014-03-01,2015-02-28,488,2014-01-01
41,2014-03-01,2015-03-31,434,2014-01-01
41,2014-03-01,2015-04-30,477,2014-01-01
41,2014-03-01,2015-05-31,502,2014-01-01
41,2014-03-01,2015-06-30,453,2014-01-01
41,2014-03-01,2015-07-31,466,2014-01-01
41,2014-03-01,2015-08-31,445,2014-01-01
42,2014-03-01,2014-03-31,605,2014-01-01
42,2014-03-01,2014-04-30,601,2014-01-01
42,2014-03-01,2014-05-31,545,2014-01-01
42,2014-03-01,2014-06-30,609,2014-01-01
42,2014-03-01,2014-07-31,531,2014-01-01
42,2014-03-01,2014-08-31,547,2014-01-01
42,2014-03-01,2014-09-30,516,2014-01-01
42,2014-03-01,2014-10-31,507,2014-01-01
42,2014-03-01,2014-11-30,518,2014-01-01
42,2014-03-01,2014-12-31,482,2014-01-01
42,2014-03-01,2015-01-31,481,2014-01-01
42,2014-03-01,2015-02-28,474,2014-01-01
42,2014-03-01,2015-03-31,468,2014-01-01
42,2014-03-01,2015-04-30,480,2014-01-01
42,2014-03-01,2015-05-31,478,2014-01-01
42,2014-03-01,2015-06-30,470,2014-01-01
42,2014-03-01,2015-07-31,402,2014-01-01
42,2014-03-01,2015-08-31,460,2014-01-01
43,2014-03-01,2014-03-31,540,2014-01-01
43,2014-03-01,2014-04-30,596,2014-01-01
43,2014-03-01,2014-05-31,584,2014-01-01
43,2014-03-01,2014-06-30,602,2014-01-01
43,2014-03-01,2014-07-31,568,2014-01-01
43,2014-03-01,2014-08-31,572,2014-01-01
43,2014-03-01,2014-09-30,534,2014-01-01
43,2014-03-01,2014-10-31,577,2014-01-01
43,2014-03-01,2014-11-30,536,2014-01-01
43,2014-03-01,2014-12-31,454,2014-01-01
43,2014-03-01,2015-01-31,497,2014-01-01
43,2014-03-01,2015-02-28,478,2014-01-01
43,2014-03-01,2015-03-31,507,2014-01-01
43,2014-03-01,2015-04-30,468,2014-01-01
43,2014-03-01,2015-05-31,478,2014-01-01
43,2014-03-01,2015-06-30,421,2014-01-01
43,2014-03-01,2015-07-31,467,2014-01-01
43,2014-03-01,2015-08-31,416,2014-01-01
44,2014-03-01,2014-03-31,615,2014-01-01
44,2014-03-01,2014-04-30,595,2014-01-01
44,2014-03-01,2014-05-31,561,2014-01-01
44,2014-03-01,2014-06-30,588,2014-01-01
44,2014-03-01,2014-07-31,555,2014-01-01
44,2014-03-01,2014-08-31,542,2014-01-01
44,2014-03-01,2014-09-30,495,2014-01-01
44,2014-03-01,2014-10-31,536,2014-01-01
44,2014-03-01,2014-11-30,468,2014-01-01
44,2014-03-01,2014-12-31,482,2014-01-01
44,2014-03-01,2015-01-31,505,2014-01-01
44,2014-03-01,2015-02-28,518,2014-01-01
44,2014-03-01,2015-03-31,514,2014-01-01
44,2014-03-01,2015-04-30,429,2014-01-01
44,2014-03-01,2015-05-31,397,2014-01-01
44,2014-03-01,2015-06-30,449,2014-01-01
44,2014-03-01,2015-07-31,434,2014-01-01
44,2014-03-01,2015-08-31,466,2014-01-01
45,2014-03-01,2014-03-31,627,2014-01-01
45,2014-03-01,2014-04-30,593,2014-01-01
45,2014-03-01,2014-05-31,601,2014-01-01
45,2014-03-01,2014-06-30,522,2014-01-01
45,2014-03-01,2014-07-31,617,2014-01-01
45,2014-03-01,2014-08-31,555,2014-01-01
45,2014-03-01,2014-09-30,556,2014-01-01
45,2014-03-01,2014-10-31,543,2014-01-01
45,2014-03-01,2014-11-30,490,2014-01-01
45,2014-03-01,2014-12-31,495,2014-01-01
45,2014-03-01,2015-01-31,514,2014-01-01
45,2014-03-01,2015-02-28,439,2014-01-01
45,2014-03-01,2015-03-31,481,2014-01-01
45,2014-03-01,2015-04-30,536,2014-01-01
45,2014-03-01,2015-05-31,459,2014-01-01
45,2014-03-01,2015-06-30,477,2014-01-01
45,2014-03-01,2015-07-31,443,2014-01-01
45,2014-03-01,2015-08-31,434,2014-01-01
46,2014-03-01,2014-03-31,572,2014-01-01
46,2014-03-01,2014-04-30,590,2014-01-01
46,2014-03-01,2014-05-31,564,2014-01-01
46,2014-03-01,2014-06-30,588,2014-01-01
46,2014-03-01,2014-07-31,561,2014-01-01
46,2014-03-01,2014-08-31,521,2014-01-01
46,2014-03-01,2014-09-30,525,2014-01-01
46,2014-03-01,2014-10-31,577,2014-01-01
46,2014-03-01,2014-11-30,513,2014-01-01
46,2014-03-01,2014-12-31,542,2014-01-01
46,2014-03-01,2015-01-31,486,2014-01-01
46,2014-03-01,2015-02-28,511,2014-01-01
46,2014-03-01,2015-03-31,504,2014-01-01
46,2014-03-01,2015-04-30,493,2014-01-01
46,2014-03-01,2015-05-31,406,2014-01-01
46,2014-03-01,2015-06-30,450,2014-01-01
46,2014-03-01,2015-07-31,463,2014-01-01
46,2014-03-01,2015-08-31,408,2014-01-01
47,2014-03-01,2014-03-31,589,2014-01-01
47,2014-03-01,2014-04-30,580,2014-01-01
47,2014-03-01,2014-05-31,612,2014-01-01
47,2014-03-01,2014-06-30,552,2014-01-01
47,2014-03-01,2014-07-31,550,2014-01-01
47,2014-03-01,2014-08-31,588,2014-01-01
47,2014-03-01,2014-09-30,559,2014-01-01
47,2014-03-01,2014-10-31,494,2014-01-01
47,2014-03-01,2014-11-30,523,2014-01-01
47,2014-03-01,2014-12-31,431,2014-01-01
47,2014-03-01,2015-01-31,492,2014-01-01
47,2014-03-01,2015-02-28,516,2014-01-01
47,2014-03-01,2015-03-31,491,2014-01-01
47,2014-03-01,2015-04-30,514,2014-01-01
47,2014-03-01,2015-05-31,487,2014-01-01
47,2014-03-01,2015-06-30,478,2014-01-01
47,2014-03-01,2015-07-31,461,2014-01-01
47,2014-03-01,2015-08-31,476,2014-01-01
48,2014-03-01,2014-03-31,593,2014-01-01
48,2014-03-01,2014-04-30,617,2014-01-01
48,2014-03-01,2014-05-31,620,2014-01-01
48,2014-03-01,2014-06-30,548,2014-01-01
48,2014-03-01,2014-07-31,558,2014-01-01
48,2014-03-01,2014-08-31,546,2014-01-01
48,2014-03-01,2014-09-30,547,2014-01-01
48,2014-03-01,2014-10-31,507,2014-01-01
48,2014-03-01,2014-11-30,494,2014-01-01
48,2014-03-01,2014-12-31,523,2014-01-01
48,2014-03-01,2015-01-31,506,2014-01-01
48,2014-03-01,2015-02-28,437,2014-01-01
48,2014-03-01,2015-03-31,469,2014-01-01
48,2014-03-01,2015-04-30,464,2014-01-01
48,2014-03-01,2015-05-31,448,2014-01-01
48,2014-03-01,2015-06-30,429,2014-01-01
48,2014-03-01,2015-07-31,457,2014-01-01
48,2014-03-01,2015-08-31,440,2014-01-01
49,2014-03-01,2014-03-31,586,2014-01-01
49,2014-03-01,2014-04-30,633,2014-01-01
49,2014-03-01,2014-05-31,603,2014-01-01
49,2014-03-01,2014-06-30,495,2014-01-01
49,2014-03-01,2014-07-31,552,2014-01-01
49,2014-03-01,2014-08-31,568,2014-01-01
49,2014-03-01,2014-09-30,570,2014-01-01
49,2014-03-01,2014-10-31,498,2014-01-01
49,2014-03-01,2014-11-30,559,2014-01-01
49,2014-03-01,2014-12-31,494,2014-01-01
49,2014-03-01,2015-01-31,428,2014-01-01
49,2014-03-01,2015-02-28,491,2014-01-01
49,2014-03-01,2015-03-31,543,2014-01-01
49,2014-03-01,2015-04-30,511,2014-01-01
49,2014-03-01,2015-05-31,501,2014-01-01
49,2014-03-01,2015-06-30,416,2014-01-01
49,2014-03-01,2015-07-31,432,2014-01-01
49,2014-03-01,2015-08-31,403,2014-01-01
50,2014-03-01,2014-03-31,615,2014-01-01
50,2014-03-01,2014-04-30,605,2014-01-01
50,2014-03-01,2014-05-31,539,2014-01-01
50,2014-03-01,2014-06-30,554,2014-01-01
50,2014-03-01,2014-07-31,560,2014-01-01
50,2014-03-01,2014-08-31,570,2014-01-01
50,2014-03-01,2014-09-30,519,2014-01-01
50,2014-03-01,2014-10-31,588,2014-01-01
50,2014-03-01,2014-11-30,512,2014-01-01
50,2014-03-01,2014-12-31,520,2014-01-01
50,2014-03-01,2015-01-31,515,2014-01-01
50,2014-03-01,2015-02-28,496,2014-01-01
50,2014-03-01,2015-03-31,489,2014-01-01
50,2014-03-01,2015-04-30,446,2014-01-01
50,2014-03-01,2015-05-31,440,2014-01-01
50,2014-03-01,2015-06-30,395,2014-01-01
50,2014-03-01,2015-07-31,429,2014-01-01
50,2014-03-01,2015-08-31,440,2014-01-01
51,2014-03-01,2014-03-31,569,2014-01-01
51,2014-03-01,2014-04-30,603,2014-01-01
51,2014-03-01,2014-05-31,572,2014-01-01
51,2014-03-01,2014-06-30,567,2014-01-01
51,2014-03-01,2014-07-31,545,2014-01-01
51,2014-03-01,2014-08-31,522,2014-01-01
51,2014-03-01,2014-09-30,529,2014-01-01
51,2014-03-01,2014-10-31,463,2014-01-01
51,2014-03-01,2014-11-30,516,2014-01-01
51,2014-03-01,2014-12-31,485,2014-01-01
51,2014-03-01,2015-01-31,530,2014-01-01
51,2014-03-01,2015-02-28,481,2014-01-01
51,2014-03-01,2015-03-31,485,2014-01-01
51,2014-03-01,2015-04-30,443,2014-01-01
51,2014-03-01,2015-05-31,447,2014-01-01
51,2014-03-01,2015-06-30,474,2014-01-01
51,2014-03-01,2015-07-31,373,2014-01-01
51,2014-03-01,2015-08-31,422,2014-01-01
52,2014-03-01,2014-03-31,556,2014-01-01
52,2014-03-01,2014-04-30,574,2014-01-01
52,2014-03-01,2014-05-31,545,2014-01-01
52,2014-03-01,2014-06-30,566,2014-01-01
52,2014-03-01,2014-07-31,612,2014-01-01
52,2014-03-01,2014-08-31,535,2014-01-01
52,2014-03-01,2014-09-30,538,2014-01-01
52,2014-03-01,2014-10-31,544,2014-01-01
52,2014-03-01,2014-11-30,518,2014-01-01
52,2014-03-01,2014-12-31,516,2014-01-01
52,2014-03-01,2015-01-31,517,2014-01-01
52,2014-03-01,2015-02-28,525,2014-01-01
52,2014-03-01,2015-03-31,528,2014-01-01
52,2014-03-01,2015-04-30,488,2014-01-01
52,2014-03-01,2015-05-31,448,2014-01-01
52,2014-03-01,2015-06-30,430,2014-01-01
52,2014-03-01,2015-07-31,414,2014-01-01
52,2014-03-01,2015-08-31,403,2014-01-01
53,2014-03-01,2014-03-31,582,2014-01-01
53,2014-03-01,2014-04-30,587,2014-01-01
53,2014-03-01,2014-05-31,593,2014-01-01
53,2014-03-01,2014-06-30,502,2014-01-01
53,2014-03-01,2014-07-31,612,2014-01-01
53,2014-03-01,2014-08-31,557,2014-01-01
53,2014-03-01,2014-09-30,522,2014-01-01
53,2014-03-01,2014-10-31,479,2014-01-01
53,2014-03-01,2014-11-30,544,2014-01-01
53,2014-03-01,2014-12-31,497,2014-01-01
53,2014-03-01,2015-01-31,526,2014-01-01
53,2014-03-01,2015-02-28,561,2014-01-01
53,2014-03-01,2015-03-31,448,2014-01-01
53,2014-03-01,2015-04-30,459,2014-01-01
53,2014-03-01,2015-05-31,491,2014-01-01
53,2014-03-01,2015-06-30,488,2014-01-01
53,2014-03-01,2015-07-31,487,2014-01-01
53,2014-03-01,2015-08-31,484,2014-01-01
54,2014-04-01,2014-04-30,564,2014-01-01
54,2014-04-01,2014-05-31,624,2014-01-01
54,2014-04-01,2014-06-30,619,2014-01-01
54,2014-04-01,2014-07-31,581,2014-01-01
54,2014-04-01,2014-08-31,554,2014-01-01
54,2014-04-01,2014-09-30,534,2014-01-01
54,2014-04-01,2014-10-31,579,2014-01-01
54,2014-04-01,2014-11-30,513,2014-01-01
54,2014-04-01,2014-12-31,530,2014-01-01
54,2014-04-01,2015-01-31,522,2014-01-01
54,2014-04-01,2015-02-28,496,2014-01-01
54,2014-04-01,2015-03-31,476,2014-01-01
54,2014-04-01,2015-04-30,490,2014-01-01
54,2014-04-01,2015-05-31,474,2014-01-01
54,2014-04-01,2015-06-30,439,2014-01-01
54,2014-04-01,2015-07-31,467,2014-01-01
54,2014-04-01,2015-08-31,512,2014-01-01
55,2014-04-01,2014-04-30,601,2014-01-01
55,2014-04-01,2014-05-31,598,2014-01-01
55,2014-04-01,2014-06-30,564,2014-01-01
55,2014-04-01,2014-07-31,525,2014-01-01
55,2014-04-01,2014-08-31,565,2014-01-01
55,2014-04-01,2014-09-30,533,2014-01-01
55,2014-04-01,2014-10-31,504,2014-01-01
55,2014-04-01,2014-11-30,526,2014-01-01
55,2014-04-01,2014-12-31,570,2014-01-01
55,2014-04-01,2015-01-31,464,2014-01-01
55,2014-04-01,2015-02-28,503,2014-01-01
55,2014-04-01,2015-03-31,471,2014-01-01
55,2014-04-01,2015-04-30,504,2014-01-01
55,2014-04-01,2015-05-31,466,2014-01-01
55,2014-04-01,2015-06-30,436,2014-01-01
55,2014-04-01,2015-07-31,477,2014-01-01
55,2014-04-01,2015-08-31,460,2014-01-01
56,2014-04-01,2014-04-30,558,2014-01-01
56,2014-04-01,2014-05-31,601,2014-01-01
56,2014-04-01,2014-06-30,611,2014-01-01
56,2014-04-01,2014-07-31,513,2014-01-01
56,2014-04-01,2014-08-31,503,2014-01-01
56,2014-04-01,2014-09-30,512,2014-01-01
56,2014-04-01,2014-10-31,592,2014-01-01
56,2014-04-01,2014-11-30,543,2014-01-01
56,2014-04-01,2014-12-31,568,2014-01-01
56,2014-04-01,2015-01-31,527,2014-01-01
56,2014-04-01,2015-02-28,545,2014-01-01
56,2014-04-01,2015-03-31,456,2014-01-01
56,2014-04-01,2015-04-30,497,2014-01-01
56,2014-04-01,2015-05-31,463,2014-01-01
56,2014-04-01,2015-06-30,495,2014-01-01
56,2014-04-01,2015-07-31,474,2014-01-01
56,2014-04-01,2015-08-31,471,2014-01-01
57,2014-04-01,2014-04-30,593,2014-01-01
57,2014-04-01,2014-05-31,625,2014-01-01
57,2014-04-01,2014-06-30,637,2014-01-01
57,2014-04-01,2014-07-31,518,2014-01-01
57,2014-04-01,2014-08-31,547,2014-01-01
57,2014-04-01,2014-09-30,524,2014-01-01
57,2014-04-01,2014-10-31,579,2014-01-01
57,2014-04-01,2014-11-30,507,2014-01-01
57,2014-04-01,2014-12-31,445,2014-01-01
57,2014-04-01,2015-01-31,458,2014-01-01
57,2014-04-01,2015-02-28,506,2014-01-01
57,2014-04-01,2015-03-31,533,2014-01-01
57,2014-04-01,2015-04-30,464,2014-01-01
57,2014-04-01,2015-05-31,464,2014-01-01
57,2014-04-01,2015-06-30,440,2014-01-01
57,2014-04-01,2015-07-31,453,2014-01-01
57,2014-04-01,2015-08-31,473,2014-01-01
58,2014-04-01,2014-04-30,600,2014-01-01
58,2014-04-01,2014-05-31,571,2014-01-01
58,2014-04-01,2014-06-30,593,2014-01-01
58,2014-04-01,2014-07-31,573,2014-01-01
58,2014-04-01,2014-08-31,578,2014-01-01
58,2014-04-01,2014-09-30,548,2014-01-01
58,2014-04-01,2014-10-31,548,2014-01-01
58,2014-04-01,2014-11-30,546,2014-01-01
58,2014-04-01,2014-12-31,490,2014-01-01
58,2014-04-01,2015-01-31,463,2014-01-01
58,2014-04-01,2015-02-28,475,2014-01-01
58,2014-04-01,2015-03-31,468,2014-01-01
58,2014-04-01,2015-04-30,393,2014-01-01
58,2014-04-01,2015-05-31,432,2014-01-01
58,2014-04-01,2015-06-30,523,2014-01-01
58,2014-04-01,2015-07-31,441,2014-01-01
58,2014-04-01,2015-08-31,475,2014-01-01
59,2014-04-01,2014-04-30,619,2014-01-01
59,2014-04-01,2014-05-31,514,2014-01-01
59,2014-04-01,2014-06-30,560,2014-01-01
59,2014-04-01,2014-07-31,567,2014-01-01
59,2014-04-01,2014-08-31,544,2014-01-01
59,2014-04-01,2014-09-30,624,2014-01-01
59,2014-04-01,2014-10-31,548,2014-01-01
59,2014-04-01,2014-11-30,512,2014-01-01
59,2014-04-01,2014-12-31,486,2014-01-01
59,2014-04-01,2015-01-31,498,2014-01-01
59,2014-04-01,2015-02-28,477,2014-01-01
59,2014-04-01,2015-03-31,516,2014-01-01
59,2014-04-01,2015-04-30,514,2014-01-01
59,2014-04-01,2015-05-31,481,2014-01-01
59,2014-04-01,2015-06-30,431,2014-01-01
59,2014-04-01,2015-07-31,455,2014-01-01
59,2014-04-01,2015-08-31,443,2014-01-01
60,2014-04-01,2014-04-30,663,2014-01-01
60,2014-04-01,2014-05-31,605,2014-01-01
60,2014-04-01,2014-06-30,582,2014-01-01
60,2014-04-01,2014-07-31,555,2014-01-01
60,2014-04-01,2014-08-31,568,2014-01-01
